,movie,chapter,character,dialog,gender,releaseYear,processed_tokens,processed_text,preprocessed_tokens,preprocessed_text
541,Harry Potter and the Half-Blood Prince,Free Agents,horace slughorn,someone has taken a bite out of it thank you adrian! one of mine  class of '78  i had hoped for more out of him but at least the pictures are in focus oh my!  excuse me harry  i must greet the new minister of magical transportation  class of '67 mingle m'boy!  mingle!  we're all friends here  and we run the world,male,2009,"['someone', 'take', 'bite', 'thank', 'adrian', '!', 'one', 'mine', 'class', ""'"", '78', 'I', 'hope', 'least', 'picture', 'focus', 'oh', '!', 'excuse', 'I', 'harry', 'I', 'must', 'greet', 'new', 'minister', 'magical', 'transportation', 'class', ""'"", '67', 'mingle', ""m'boy"", '!', 'mingle', '!', 'friend', 'run', 'world']",someone take bite thank adrian ! one mine class ' 78 I hope least picture focus oh ! excuse I harry I must greet new minister magical transportation class ' 67 mingle m'boy ! mingle ! friend run world,"['someone', 'take', 'bite', 'thank', 'adrian', '!', 'one', 'mine', 'class', ""'"", '78', 'I', 'hope', 'least', 'picture', 'focus', 'oh', '!', 'excuse', 'I', 'harry', 'I', 'must', 'greet', 'new', 'minister', 'magical', 'transportation', 'class', ""'"", '67', 'mingle', ""m'boy"", '!', 'mingle', '!', 'friend', 'run', 'world']",someone take bite thank adrian ! one mine class ' 78 I hope least picture focus oh ! excuse I harry I must greet new minister magical transportation class ' 67 mingle m'boy ! mingle ! friend run world
542,Harry Potter and the Half-Blood Prince,Free Agents,neville longbottom,drink,male,2009,['drink'],drink,['drink'],drink
543,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,neville,male,2009,['neville'],neville,['neville'],neville
544,Harry Potter and the Half-Blood Prince,Free Agents,neville longbottom,i didn't make the cut for the slug club  it's okay  he's got belby handing out towels in the loo,male,2009,"['I', 'not', 'make', 'cut', 'slug', 'club', 'okay', 'get', 'belby', 'hand', 'towel', 'loo']",I not make cut slug club okay get belby hand towel loo,"['I', 'not', 'make', 'cut', 'slug', 'club', 'okay', 'get', 'belby', 'hand', 'towel', 'loo']",I not make cut slug club okay get belby hand towel loo
545,Harry Potter and the Half-Blood Prince,Free Agents,eldred worple,lovegood did you say  i once encountered a seriously unbalanced man by that name at a book signing  claimed to run a magazine,male,2009,"['lovegood', 'say', 'I', 'encounter', 'seriously', 'unbalanced', 'man', 'name', 'book', 'signing', 'claim', 'run', 'magazine']",lovegood say I encounter seriously unbalanced man name book signing claim run magazine,"['lovegood', 'say', 'I', 'encounter', 'seriously', 'unbalanced', 'man', 'name', 'book', 'signing', 'claim', 'run', 'magazine']",lovegood say I encounter seriously unbalanced man name book signing claim run magazine
546,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,what're you doing,male,2009,[],,[],
547,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,and what's happened to you,male,2009,['happen'],happen,['happen'],happen
548,Harry Potter and the Half-Blood Prince,Free Agents,hermione granger,hm  oh i've just escaped  i mean left cormac  under the mistletoe,female,2009,"['hm', 'oh', 'I', 'escape', 'I', 'mean', 'leave', 'cormac', 'mistletoe']",hm oh I escape I mean leave cormac mistletoe,"['hm', 'oh', 'I', 'escape', 'I', 'mean', 'leave', 'cormac', 'mistletoe']",hm oh I escape I mean leave cormac mistletoe
549,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,cormac!  that's who you invited!,male,2009,"['cormac', '!', 'invite', '!']",cormac ! invite !,"['cormac', '!', 'invite', '!']",cormac ! invite !
550,Harry Potter and the Half-Blood Prince,Free Agents,hermione granger,i thought it would annoy ron most but he's a menace  he's got more tentacles than a snarfalump plant,female,2009,"['I', 'think', 'would', 'annoy', 'ron', 'menace', 'get', 'tentacle', 'snarfalump', 'plant']",I think would annoy ron menace get tentacle snarfalump plant,"['I', 'think', 'would', 'annoy', 'ron', 'menace', 'get', 'tentacle', 'snarfalump', 'plant']",I think would annoy ron menace get tentacle snarfalump plant
551,Harry Potter and the Half-Blood Prince,Free Agents,waiter,dragon tartar,male,2009,"['dragon', 'tartar']",dragon tartar,"['dragon', 'tartar']",dragon tartar
552,Harry Potter and the Half-Blood Prince,Free Agents,hermione granger,no thank you,female,2009,['thank'],thank,['thank'],thank
553,Harry Potter and the Half-Blood Prince,Free Agents,waiter,just as well  they give one horribly bad breath,male,2009,"['well', 'give', 'one', 'horribly', 'bad', 'breath']",well give one horribly bad breath,"['well', 'give', 'one', 'horribly', 'bad', 'breath']",well give one horribly bad breath
554,Harry Potter and the Half-Blood Prince,Free Agents,hermione granger,on second thought  maybe it'll keep cormac at bay  oh no here he comes!,female,2009,"['second', 'thought', 'maybe', 'keep', 'cormac', 'bay', 'oh', 'come', '!']",second thought maybe keep cormac bay oh come !,"['second', 'thought', 'maybe', 'keep', 'cormac', 'bay', 'oh', 'come', '!']",second thought maybe keep cormac bay oh come !
555,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,i think she went to powder her nose,male,2009,"['I', 'think', 'go', 'powder', 'nose']",I think go powder nose,"['I', 'think', 'go', 'powder', 'nose']",I think go powder nose
556,Harry Potter and the Half-Blood Prince,Free Agents,cormac mclaggen,slippery little minx your friend likes to work her mouth too doesn't she  yak yak yak what is this i'm eating by the way,male,2009,"['slippery', 'little', 'minx', 'friend', 'like', 'work', 'mouth', 'not', 'yak', 'yak', 'yak', 'I', 'eat', 'way']",slippery little minx friend like work mouth not yak yak yak I eat way,"['slippery', 'little', 'minx', 'friend', 'like', 'work', 'mouth', 'not', 'yak', 'yak', 'yak', 'I', 'eat', 'way']",slippery little minx friend like work mouth not yak yak yak I eat way
557,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,dragon balls,male,2009,"['dragon', 'ball']",dragon ball,"['dragon', 'ball']",dragon ball
558,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,what's going on back here,male,2009,"['go', 'back']",go back,"['go', 'back']",go back
559,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,you've just bought yourself a month's detention mclaggen,male,2009,"['buy', 'month', ""'s"", 'detention', 'mclaggen']",buy month 's detention mclaggen,"['buy', 'month', ""'s"", 'detention', 'mclaggen']",buy month 's detention mclaggen
560,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,not so quick potter,male,2009,"['not', 'quick', 'potter']",not quick potter,"['not', 'quick', 'potter']",not quick potter
561,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,i think i should rejoin the party sir  my date,male,2009,"['I', 'think', 'I', 'rejoin', 'party', 'sir', 'date']",I think I rejoin party sir date,"['I', 'think', 'I', 'rejoin', 'party', 'sir', 'date']",I think I rejoin party sir date
562,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,can surely survive your absence for another minute or two,male,2009,"['surely', 'survive', 'absence', 'another', 'minute', 'two']",surely survive absence another minute two,"['surely', 'survive', 'absence', 'another', 'minute', 'two']",surely survive absence another minute two
563,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,besides i only wish to convey a message,male,2009,"['besides', 'I', 'wish', 'convey', 'message']",besides I wish convey message,"['besides', 'I', 'wish', 'convey', 'message']",besides I wish convey message
564,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,a message,male,2009,['message'],message,['message'],message
565,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,from professor dumbledore  he asked that i give you his best and that he hopes you enjoy your holiday  you see he's traveling and won't return until term resumes,male,2009,"['professor', 'dumbledore', 'ask', 'I', 'give', 'good', 'hope', 'enjoy', 'holiday', 'see', 'travel', 'not', 'return', 'term', 'resume']",professor dumbledore ask I give good hope enjoy holiday see travel not return term resume,"['professor', 'dumbledore', 'ask', 'I', 'give', 'good', 'hope', 'enjoy', 'holiday', 'see', 'travel', 'not', 'return', 'term', 'resume']",professor dumbledore ask I give good hope enjoy holiday see travel not return term resume
566,Harry Potter and the Half-Blood Prince,Free Agents,harry potter,traveling  where,male,2009,['travel'],travel,['travel'],travel
567,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,take your hands off me  you filthy squib!,male,2009,"['take', 'hand', 'I', 'filthy', 'squib', '!']",take hand I filthy squib !,"['take', 'hand', 'I', 'filthy', 'squib', '!']",take hand I filthy squib !
568,Harry Potter and the Half-Blood Prince,Free Agents,argus filch,professor slughorn sir!  i've just discovered this boy lurking in an upstairs corridor  he claims to have been invited to your party,male,2009,"['professor', 'slughorn', 'sir', '!', 'I', 'discover', 'boy', 'lurk', 'upstairs', 'corridor', 'claim', 'invite', 'party']",professor slughorn sir ! I discover boy lurk upstairs corridor claim invite party,"['professor', 'slughorn', 'sir', '!', 'I', 'discover', 'boy', 'lurk', 'upstairs', 'corridor', 'claim', 'invite', 'party']",professor slughorn sir ! I discover boy lurk upstairs corridor claim invite party
569,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,okay okay i was gatecrashing happy,male,2009,"['okay', 'okay', 'I', 'gatecrashe', 'happy']",okay okay I gatecrashe happy,"['okay', 'okay', 'I', 'gatecrashe', 'happy']",okay okay I gatecrashe happy
570,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,i'll escort him out,male,2009,"['I', 'escort']",I escort,"['I', 'escort']",I escort
571,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,certainly professor,male,2009,"['certainly', 'professor']",certainly professor,"['certainly', 'professor']",certainly professor
572,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,maybe i did hex that bell girl maybe i didn't  what's it to you,male,2009,"['maybe', 'I', 'hex', 'bell', 'girl', 'maybe', 'I', 'not']",maybe I hex bell girl maybe I not,"['maybe', 'I', 'hex', 'bell', 'girl', 'maybe', 'I', 'not']",maybe I hex bell girl maybe I not
573,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,i swore to protect you  i made the unbreakable vow,male,2009,"['I', 'swear', 'protect', 'I', 'make', 'unbreakable', 'vow']",I swear protect I make unbreakable vow,"['I', 'swear', 'protect', 'I', 'make', 'unbreakable', 'vow']",I swear protect I make unbreakable vow
574,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,i don't need protection  i was chosen for this!  out of all others  me!  and i won't fail him,male,2009,"['I', 'not', 'need', 'protection', 'I', 'choose', '!', 'I', '!', 'I', 'not', 'fail']",I not need protection I choose ! I ! I not fail,"['I', 'not', 'need', 'protection', 'I', 'choose', '!', 'I', '!', 'I', 'not', 'fail']",I not need protection I choose ! I ! I not fail
575,Harry Potter and the Half-Blood Prince,Free Agents,severus snape,you're afraid draco  you attempt to conceal it but it's obvious let me assist you,male,2009,"['afraid', 'draco', 'attempt', 'conceal', 'obvious', 'let', 'I', 'assist']",afraid draco attempt conceal obvious let I assist,"['afraid', 'draco', 'attempt', 'conceal', 'obvious', 'let', 'I', 'assist']",afraid draco attempt conceal obvious let I assist
576,Harry Potter and the Half-Blood Prince,Free Agents,draco malfoy,no!  i was chosen  this is my moment!,male,2009,"['!', 'I', 'choose', 'moment', '!']",! I choose moment !,"['!', 'I', 'choose', 'moment', '!']",! I choose moment !
577,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,ron weasley,unbreakable vow  you're sure that's what snape said,male,2009,"['unbreakable', 'vow', 'sure', 'snape', 'say']",unbreakable vow sure snape say,"['unbreakable', 'vow', 'sure', 'snape', 'say']",unbreakable vow sure snape say
578,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,harry potter,positive  why,male,2009,['positive'],positive,['positive'],positive
579,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,ron weasley,it's just well you can't break an unbreakable vow,male,2009,"['well', 'not', 'break', 'unbreakable', 'vow']",well not break unbreakable vow,"['well', 'not', 'break', 'unbreakable', 'vow']",well not break unbreakable vow
580,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,harry potter,i'd worked that much out for myself funnily enough,male,2009,"['I', 'work', 'much', 'funnily', 'enough']",I work much funnily enough,"['I', 'work', 'much', 'funnily', 'enough']",I work much funnily enough
581,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,ron weasley,no you don't understand  oh bloody hell,male,2009,"['not', 'understand', 'oh', 'bloody', 'hell']",not understand oh bloody hell,"['not', 'understand', 'oh', 'bloody', 'hell']",not understand oh bloody hell
582,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,harry potter,lovely,male,2009,['lovely'],lovely,['lovely'],lovely
583,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,ron weasley,all she wants to do is snog me my lips are getting chapped look,male,2009,"['want', 'snog', 'I', 'lip', 'getting', 'chap', 'look']",want snog I lip getting chap look,"['want', 'snog', 'I', 'lip', 'getting', 'chap', 'look']",want snog I lip getting chap look
584,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,harry potter,i'll take your word for it,male,2009,"['I', 'take', 'word']",I take word,"['I', 'take', 'word']",I take word
585,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,harry potter,so what happens  if you break an unbreakable vow,male,2009,"['happen', 'break', 'unbreakable', 'vow']",happen break unbreakable vow,"['happen', 'break', 'unbreakable', 'vow']",happen break unbreakable vow
586,Harry Potter and the Half-Blood Prince,The Unbreakable Vow,ron weasley,you die,male,2009,['die'],die,['die'],die
587,Harry Potter and the Half-Blood Prince,Death Eaters Attack,molly weasley,eat up eat up everyone!  there's more to come!,female,2009,"['eat', 'eat', 'everyone', '!', 'come', '!']",eat eat everyone ! come !,"['eat', 'eat', 'everyone', '!', 'come', '!']",eat eat everyone ! come !
588,Harry Potter and the Half-Blood Prince,Death Eaters Attack,harry potter,draco's plotting something i know it something to do with voldemort  he's been given a task or a mission  and snape was offering to help,male,2009,"['draco', ""'s"", 'plot', 'something', 'I', 'know', 'something', 'voldemort', 'give', 'task', 'mission', 'snape', 'offer', 'help']",draco 's plot something I know something voldemort give task mission snape offer help,"['draco', ""'s"", 'plot', 'something', 'I', 'know', 'something', 'voldemort', 'give', 'task', 'mission', 'snape', 'offer', 'help']",draco 's plot something I know something voldemort give task mission snape offer help
